# theta phi size
-1.149751919345926439e+02 6.999298659413541657e+01 3.000000000000000000e+00
1.735755569708815926e+01 1.316103365346467911e+02 4.000000000000000000e+00
-7.836781406565282282e+01 1.726467158466008698e+02 2.000000000000000000e+00
1.386322754294633057e+02 1.098167789212904495e+02 2.000000000000000000e+00
6.502480806540737035e+01 1.100070134058645834e+02 2.000000000000000000e+00
-1.626424443029118265e+02 4.838966346535321605e+01 9.000000000000000000e+00
1.016321859343471630e+02 7.353284153399162193e+00 2.000000000000000000e+00
-4.136772457053669427e+01 7.018322107870956472e+01 9.000000000000000000e+00
-3.525869764284468744e+01 1.745014704363611031e+02 2.000000000000000000e+00
-6.136092313849459146e+01 8.035775075853623051e+00 5.000000000000000000e+00
1.742185577801391005e+01 7.328903494016664411e+01 2.000000000000000000e+00
-6.169066759489482621e+01 8.051548876179390746e+00 3.000000000000000000e+00
8.607858684255164405e+01 3.219374173234704983e+01 4.000000000000000000e+00
4.892336520853169191e+01 6.724526683465644794e+01 2.000000000000000000e+00
1.782157342520596615e+02 1.262822424199592888e+02 2.000000000000000000e+00
7.547647669339097476e+00 9.694254533058345658e+01 2.000000000000000000e+00
-8.193829509403576594e+01 8.370458413269588505e+01 3.000000000000000000e+00
5.145503722602048668e+01 1.775357011209962366e+02 7.000000000000000000e+00
1.430117297888234695e+01 6.704449128486096754e+01 2.000000000000000000e+00
-4.001341936239666808e+01 9.037041259700265527e+01 4.000000000000000000e+00
1.447413023571553197e+02 5.498529563638903106e+00 7.000000000000000000e+00
1.186390768615054156e+02 1.719642249241463787e+02 2.000000000000000000e+00
-1.625781442219860935e+02 1.067109650598333559e+02 2.000000000000000000e+00
1.183093324051051951e+02 1.719484511238206323e+02 2.000000000000000000e+00
-9.392141315744837016e+01 1.478062582676529644e+02 4.000000000000000000e+00
-1.310766347914683365e+02 1.127547331653435663e+02 2.000000000000000000e+00
-1.784265747940325664e+00 5.371775758004071122e+01 2.000000000000000000e+00
-1.724523523306609434e+02 8.305745466941655764e+01 2.000000000000000000e+00
9.806170490596423406e+01 9.629541586730410074e+01 2.000000000000000000e+00
