# w mse
3.000000000000000000e+00 1.298915722943148584e-03
5.000000000000000000e+00 5.164416676412926337e-03
9.000000000000000000e+00 2.037182517159179945e-02
1.700000000000000000e+01 7.900662310536910038e-02
3.300000000000000000e+01 3.006332749652912417e-01
6.500000000000000000e+01 1.097700470817755347e+00
1.290000000000000000e+02 3.728214851365376337e+00
2.570000000000000000e+02 1.203767825523114077e+01
5.130000000000000000e+02 3.241592981928823747e+01
1.025000000000000000e+03 5.350181604840430794e+01
2.049000000000000000e+03 6.315045682446017850e+01
