# w mse
3.000000000000000000e+00 3.311471556804336004e-03
5.000000000000000000e+00 4.286000874978108943e-03
9.000000000000000000e+00 7.097415765973330050e-03
1.700000000000000000e+01 1.214699351346704842e-02
3.300000000000000000e+01 3.122677418989875525e-02
6.500000000000000000e+01 9.032132388264292600e-02
1.290000000000000000e+02 2.532823337159642585e-01
2.570000000000000000e+02 6.226736161650964219e-01
5.130000000000000000e+02 1.341631877634058556e+00
1.025000000000000000e+03 2.153514181928854132e+00
2.049000000000000000e+03 2.696891008179231441e+00
4.097000000000000000e+03 3.882282227360092985e+00
8.193000000000000000e+03 6.290454886262139667e+00
