# itime ezz other fcc hcp bcc ico
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 1.199997782558015480e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 2.399995565116030960e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+01 3.599993347674046440e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 4.799991130232061920e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+02 5.999988912790077400e-02 6.827492034592626399e-04 9.993172507965407680e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+02 7.199986695348092880e-02 1.251706873008648227e-03 9.987482931269913156e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+02 8.399984477906108360e-02 2.162039144287664864e-03 9.976103777878926326e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
2.400000000000000000e+02 9.599982260464123840e-02 3.527537551206190360e-03 9.964724624487938387e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+02 1.079998004302213932e-01 7.965407373691398007e-03 9.919208010923987739e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
3.000000000000000000e+02 1.199997782558015480e-01 1.081019572143832562e-02 9.890760127446518446e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
3.300000000000000000e+02 1.319997560813817028e-01 1.957214383249886169e-02 9.804278561675011661e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+02 1.439997339069618576e-01 3.197542102867546865e-02 9.680245789713245452e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+02 1.559997117325420124e-01 5.484751934456076616e-02 9.450386891215293295e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
4.200000000000000000e+02 1.679996895581221672e-01 8.716431497496586467e-02 9.127218934911243142e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
4.500000000000000000e+02 1.799996673837023220e-01 1.342740100136549930e-01 8.654984069185253093e-01 0.000000000000000000e+00 2.275830678197542133e-04 0.000000000000000000e+00
4.800000000000000000e+02 1.919996452092824768e-01 1.993627674101046965e-01 8.005234410559853853e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
5.100000000000000000e+02 2.039996230348626316e-01 3.033682294037323701e-01 6.966317705962676854e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+02 2.159996008604427864e-01 3.650432407828857473e-01 6.347291761492944717e-01 2.275830678197542133e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+02 2.279995786860231632e-01 4.905553026854801990e-01 5.092171142467000200e-01 1.137915339098771066e-04 1.137915339098771066e-04 0.000000000000000000e+00
6.000000000000000000e+02 2.399995565116033180e-01 5.887573964497041512e-01 4.110150204824761233e-01 2.275830678197542133e-04 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+02 2.519995343371834728e-01 6.960628129267182329e-01 3.030268548020027541e-01 5.689576695493854790e-04 3.413746017296313199e-04 0.000000000000000000e+00
6.600000000000000000e+02 2.639995121627636276e-01 7.882339553937186549e-01 2.100591715976331264e-01 1.024123805188893906e-03 6.827492034592626399e-04 0.000000000000000000e+00
6.900000000000000000e+02 2.759994899883437824e-01 8.494538006372326366e-01 1.453117888029130667e-01 3.186162949476558769e-03 2.048247610377787811e-03 0.000000000000000000e+00
7.200000000000000000e+02 2.879994678139239372e-01 8.883705052344105235e-01 1.001365498406918547e-01 5.006827492034592909e-03 6.486117432862995025e-03 0.000000000000000000e+00
7.500000000000000000e+02 2.999994456395040920e-01 8.989531178880291185e-01 7.749203459262631044e-02 1.115157032316795548e-02 1.240327719617660522e-02 0.000000000000000000e+00
7.800000000000000000e+02 3.119994234650842468e-01 8.900773782430587699e-01 7.532999544833864081e-02 1.832043695949021542e-02 1.627218934911242587e-02 0.000000000000000000e+00
